session_id,gps_date,gps_time,latitude,longitude,velocity,course,satellites_in_view,satellites_used,hdop
20260609_190003,6/9/2026,48:04.0,32.1015105,36.1136002,1.367,265.23,13,10,0.9
20260609_190003,6/9/2026,48:05.0,32.1015055,36.113587,1.297,265.23,13,9,1.08
20260609_190003,6/9/2026,48:06.0,32.1015048,36.1135717,1.367,265.23,13,8,1.08
20260609_190003,6/9/2026,48:07.0,32.1015037,36.1135565,1.349,265.23,13,8,1.08
20260609_190003,6/9/2026,48:08.0,32.1015033,36.113542,1.286,265.23,13,8,1.08
20260609_190003,6/9/2026,48:09.0,32.1014968,36.1135295,1.172,265.23,13,9,1.08
20260609_190003,6/9/2026,48:10.0,32.1014945,36.1135167,1.06,265.23,13,10,1.08
20260609_190003,6/9/2026,48:11.0,32.1014863,36.1135068,1.41,240.31,13,8,1.08
20260609_190003,6/9/2026,48:12.0,32.101476,36.1135002,1.204,222.83,13,9,0.9
20260609_190003,6/9/2026,48:13.0,32.1014663,36.1134942,1.116,213.44,13,9,1.08
20260609_190003,6/9/2026,48:14.0,32.1014552,36.1134908,1.186,204.52,13,10,1
20260609_190003,6/9/2026,48:15.0,32.1014407,36.1134873,1.431,194.21,13,10,0.79
20260609_190003,6/9/2026,48:16.0,32.1014295,36.1134822,1.06,195.96,13,10,0.79
20260609_190003,6/9/2026,48:17.0,32.1014192,36.1134778,0.966,195.96,13,9,0.83
20260609_190003,6/9/2026,48:18.0,32.1014065,36.1134712,1.5,201.84,13,10,0.83
20260609_190003,6/9/2026,48:19.0,32.1013967,36.1134632,1.238,206.53,13,9,0.83
20260609_190003,6/9/2026,48:20.0,32.1013873,36.1134542,1.224,213.42,13,10,0.83
20260609_190003,6/9/2026,48:21.0,32.1013803,36.1134445,1.138,213.42,13,10,0.83
20260609_190003,6/9/2026,48:22.0,32.1013673,36.1134353,1.315,218.06,13,10,0.79
20260609_190003,6/9/2026,48:23.0,32.1013585,36.1134272,1.102,219.23,13,10,0.79
20260609_190003,6/9/2026,48:24.0,32.1013445,36.1134193,1.373,217.87,13,10,0.79
20260609_190003,6/9/2026,48:25.0,32.1013288,36.1134118,1.322,215,13,10,0.79
20260609_190003,6/9/2026,48:26.0,32.101316,36.1134033,1.498,214.12,13,10,0.79
20260609_190003,6/9/2026,48:27.0,32.1013062,36.1133945,1.29,214.89,13,10,0.79
20260609_190003,6/9/2026,48:28.0,32.1012948,36.1133872,1.448,209.74,13,10,0.79
20260609_190003,6/9/2026,48:29.0,32.1012832,36.11338,1.391,207.08,13,10,0.79
20260609_190003,6/9/2026,48:30.0,32.1012723,36.113373,1.203,207.06,13,10,0.79
20260609_190003,6/9/2026,48:31.0,32.1012597,36.1133658,1.561,203.57,13,10,0.79
20260609_190003,6/9/2026,48:32.0,32.1012475,36.1133582,1.512,205.68,13,10,0.79
20260609_190003,6/9/2026,48:33.0,32.1012378,36.1133498,1.243,210.75,13,10,0.79
20260609_190003,6/9/2026,48:34.0,32.1012268,36.1133372,1.7,219.68,13,10,0.79
20260609_190003,6/9/2026,48:35.0,32.1012172,36.1133298,1.295,218.36,13,10,0.79
20260609_190003,6/9/2026,48:36.0,32.1012092,36.1133217,1.392,215.86,13,10,0.79
20260609_190003,6/9/2026,48:37.0,32.101199,36.113312,1.414,216.31,13,10,0.79
20260609_190003,6/9/2026,48:38.0,32.101191,36.1133002,1.375,221.58,13,10,0.79
20260609_190003,6/9/2026,48:39.0,32.1011837,36.1132905,1.344,218.57,13,10,0.79
20260609_190003,6/9/2026,48:40.0,32.1011743,36.1132847,1.312,216.36,13,10,0.79
20260609_190003,6/9/2026,48:41.0,32.1011663,36.1132745,1.328,213.2,13,10,0.79
20260609_190003,6/9/2026,48:42.0,32.101157,36.1132663,1.326,214.37,13,10,0.79
20260609_190003,6/9/2026,48:43.0,32.1011477,36.1132573,1.346,218.26,13,10,0.79
20260609_190003,6/9/2026,48:44.0,32.1011392,36.1132478,1.333,219.83,13,10,0.79
20260609_190003,6/9/2026,48:45.0,32.1011317,36.1132377,1.354,223.48,13,10,0.79
20260609_190003,6/9/2026,48:46.0,32.1011245,36.1132277,1.323,228.28,13,10,0.79
20260609_190003,6/9/2026,48:47.0,32.1011175,36.1132198,1.023,225.69,13,10,0.79
20260609_190003,6/9/2026,48:48.0,32.1011085,36.1132128,1.296,218.6,13,10,0.79
20260609_190003,6/9/2026,48:49.0,32.1011,36.1132033,1.41,222.71,13,10,0.79
20260609_190003,6/9/2026,48:50.0,32.1010927,36.1131937,1.204,222.71,13,10,0.79
20260609_190003,6/9/2026,48:51.0,32.101088,36.1131812,1.153,229.42,13,10,0.79
20260609_190003,6/9/2026,48:52.0,32.1010818,36.1131715,1.053,229.42,13,10,0.79
20260609_190003,6/9/2026,48:53.0,32.1010772,36.1131608,1.227,229.42,13,10,0.79
20260609_190003,6/9/2026,48:54.0,32.101073,36.1131488,1.247,229.42,13,10,0.79
20260609_190003,6/9/2026,48:55.0,32.1010735,36.1131347,1.357,229.42,13,10,0.79
20260609_190003,6/9/2026,48:56.0,32.1010695,36.1131213,1.399,229.42,13,10,0.79
20260609_190003,6/9/2026,48:57.0,32.1010678,36.1131077,1.292,229.42,13,10,0.79
20260609_190003,6/9/2026,48:58.0,32.1010657,36.1130932,1.404,229.42,13,10,0.9
20260609_190003,6/9/2026,48:59.0,32.1010698,36.1130777,1.366,252.47,13,10,0.9
20260609_190003,6/9/2026,49:00.0,32.1010692,36.1130648,1.221,258.73,13,10,0.9
20260609_190003,6/9/2026,49:01.0,32.1010702,36.1130508,1.33,264.73,13,9,0.9
20260609_190003,6/9/2026,49:02.0,32.101072,36.1130367,1.339,269.02,13,10,0.9
20260609_190003,6/9/2026,49:03.0,32.1010722,36.113023,1.276,271.02,13,10,0.9
20260609_190003,6/9/2026,49:04.0,32.1010695,36.113011,1.152,271.02,13,10,0.79
20260609_190003,6/9/2026,49:05.0,32.1010675,36.1129983,1.287,267.86,13,9,1.01
20260609_190003,6/9/2026,49:06.0,32.1010687,36.1129843,1.421,273.12,13,9,1.01
20260609_190003,6/9/2026,49:07.0,32.1010698,36.1129698,1.477,273.12,13,9,1.01
20260609_190003,6/9/2026,49:08.0,32.1010677,36.1129575,1.216,273.12,13,10,0.79
20260609_190003,6/9/2026,49:09.0,32.1010525,36.1129495,0.985,273.12,13,10,0.79
20260609_190003,6/9/2026,49:10.0,32.10105,36.1129383,1.192,273.12,13,10,0.79
20260609_190003,6/9/2026,49:11.0,32.1010512,36.1129248,1.292,269.81,13,10,0.79
20260609_190003,6/9/2026,49:12.0,32.1010517,36.1129117,1.28,269.81,13,10,0.79
20260609_190003,6/9/2026,49:13.0,32.1010512,36.1128982,1.238,269.81,13,9,0.9
20260609_190003,6/9/2026,49:14.0,32.101055,36.1128838,1.283,269.81,13,9,0.9
20260609_190003,6/9/2026,49:15.0,32.101058,36.1128693,1.311,271.91,13,9,0.9
20260609_190003,6/9/2026,49:16.0,32.1010533,36.1128573,1.154,271.91,13,9,0.9
20260609_190003,6/9/2026,49:17.0,32.1010553,36.1128442,1.199,264.42,13,9,0.9
20260609_190003,6/9/2026,49:18.0,32.1010575,36.1128312,1.152,263.46,13,10,0.9
20260609_190003,6/9/2026,49:19.0,32.1010575,36.1128177,1.249,263.13,13,10,0.9
20260609_190003,6/9/2026,49:20.0,32.1010552,36.1128043,1.256,263.13,13,9,0.9
20260609_190003,6/9/2026,49:21.0,32.1010562,36.1127883,1.39,265.11,13,9,0.9
20260609_190003,6/9/2026,49:22.0,32.1010572,36.1127737,1.242,265.11,13,9,0.9
20260609_190003,6/9/2026,49:23.0,32.1010552,36.1127603,1.191,263.14,13,9,0.9
20260609_190003,6/9/2026,49:24.0,32.101052,36.1127468,1.221,259.68,13,10,0.9
20260609_190003,6/9/2026,49:25.0,32.1010502,36.1127325,1.247,259.68,13,10,0.9
20260609_190003,6/9/2026,49:26.0,32.10105376,36.11271923,1.084,281.68,13,10,1.06
20260609_190003,6/9/2026,49:27.0,32.1010572,36.11270417,1.623,275.63,13,10,1.08
20260609_190003,6/9/2026,49:28.0,32.10105526,36.11269194,0.982,261.63,13,9,1.07
20260609_190003,6/9/2026,49:29.0,32.10105569,36.11267675,1.599,271.17,13,9,0.99
20260609_190003,6/9/2026,49:30.0,32.10105237,36.11266306,1.153,257.17,13,9,1.06
20260609_190003,6/9/2026,49:31.0,32.10105053,36.11264977,1.484,259.86,13,9,1
20260609_190003,6/9/2026,49:32.0,32.10104687,36.11263833,1.395,255.14,13,9,1.1
20260609_190003,6/9/2026,49:33.0,32.10103812,36.11262716,1.235,233.14,13,9,1.01
20260609_190003,6/9/2026,49:34.0,32.10102898,36.11261602,1.63,225.54,13,9,1.06
20260609_190003,6/9/2026,49:35.0,32.10102413,36.11260136,1.266,239.54,13,8,1.02
20260609_190003,6/9/2026,49:36.0,32.1010187,36.11258886,1.546,241.35,13,7,1.67
20260609_190003,6/9/2026,49:37.0,32.10101281,36.11256905,2.098,251.5,13,8,1.24
20260609_190003,6/9/2026,49:38.0,32.10100323,36.11256116,1.118,221.5,13,6,1.44
20260609_190003,6/9/2026,49:39.0,32.10100075,36.11254801,1.136,251.5,11,7,1.55
20260609_190003,6/9/2026,49:40.0,32.10099296,36.11253716,1.543,230.97,13,6,1.63
20260609_190003,6/9/2026,49:41.0,32.100981,36.11252337,1.734,220.07,13,7,1.43
20260609_190003,6/9/2026,49:42.0,32.10097203,36.11251224,1.303,224.62,13,8,1.29
20260609_190003,6/9/2026,49:43.0,32.10096356,36.11249732,1.912,236.85,13,6,1.15
20260609_190003,6/9/2026,49:44.0,32.1009561,36.11248761,1.03,227.83,11,7,1.33
20260609_190003,6/9/2026,49:45.0,32.10094572,36.11247477,1.485,228.91,13,8,1.69
20260609_190003,6/9/2026,49:46.0,32.10093852,36.11246276,1.538,231.91,13,6,1.54
20260609_190003,6/9/2026,49:47.0,32.10093098,36.11244856,1.346,239.51,12,6,1.7
20260609_190003,6/9/2026,49:48.0,32.10092154,36.11243456,1.585,229.86,13,9,1.26
20260609_190003,6/9/2026,49:49.0,32.10090722,36.11242367,1.74,210.24,11,8,1.19
20260609_190003,6/9/2026,49:50.0,32.1009018,36.11240992,1.579,240.24,13,8,1.35
20260609_190003,6/9/2026,49:51.0,32.10089025,36.11239984,1.781,218.24,11,7,1.22
20260609_190003,6/9/2026,49:52.0,32.10087558,36.11238757,1.89,216.4,11,8,1.11
20260609_190003,6/9/2026,49:53.0,32.10086634,36.11237471,1.443,228.08,12,9,1.13
20260609_190003,6/9/2026,49:54.0,32.10085774,36.11236541,1.412,228.42,11,7,1.54
20260609_190003,6/9/2026,49:55.0,32.10084654,36.11235445,1.46,216.35,13,6,1.6
20260609_190003,6/9/2026,49:56.0,32.1008318,36.1123426,1.752,215.4,13,8,1.08
20260609_190003,6/9/2026,49:57.0,32.10081971,36.11232531,1.927,229,13,6,1.13
20260609_190003,6/9/2026,49:58.0,32.10080886,36.11231814,1.61,207,13,8,1.55
20260609_190003,6/9/2026,49:59.0,32.10079414,36.11231037,1.641,205.79,13,7,1.37
20260609_190003,6/9/2026,50:00.0,32.10078136,36.11229529,1.735,227.79,13,7,1.38
20260609_190003,6/9/2026,50:01.0,32.10076465,36.11228459,1.889,208.69,13,7,1.2
20260609_190003,6/9/2026,50:02.0,32.10075093,36.11227171,1.732,215.3,13,7,1.61
20260609_190003,6/9/2026,50:03.0,32.10073503,36.11226519,2.022,203.09,13,6,1.61
20260609_190003,6/9/2026,50:04.0,32.1007209,36.11225328,2.166,216.3,13,8,1.58
20260609_190003,6/9/2026,50:05.0,32.10070816,36.11224061,1.659,218.84,13,6,1.33
20260609_190003,6/9/2026,50:06.0,32.10069356,36.11223646,1.827,197.69,12,8,1.55
20260609_190003,6/9/2026,50:07.0,32.10067943,36.11222269,1.867,215.33,13,9,1.46
20260609_190003,6/9/2026,50:08.0,32.10066769,36.1122062,1.811,228.87,13,6,1.45
20260609_190003,6/9/2026,50:09.0,32.10065024,36.11219804,1.926,206.87,11,6,1.38
20260609_190003,6/9/2026,50:10.0,32.10063432,36.11218849,2.149,210.08,13,6,1.37
20260609_190003,6/9/2026,50:11.0,32.10061975,36.11217631,2.179,218.57,11,8,1.75
20260609_190003,6/9/2026,50:12.0,32.10060303,36.11216772,1.802,205.41,11,6,1.52
20260609_190003,6/9/2026,50:13.0,32.10058664,36.11215834,1.808,207.54,13,6,1.28
20260609_190003,6/9/2026,50:14.0,32.10057525,36.11214439,1.676,224.4,13,9,1.83
20260609_190003,6/9/2026,50:15.0,32.10056405,36.11214305,1.103,194.4,13,8,1.82
20260609_190003,6/9/2026,50:16.0,32.10056122,36.11212596,1.826,224.4,13,8,2.04
20260609_190003,6/9/2026,50:17.0,32.10055137,36.11212308,1.017,194.4,13,7,1.51
20260609_190003,6/9/2026,50:18.0,32.10054425,36.11210779,1.887,224.4,13,7,1.48
20260609_190003,6/9/2026,50:19.0,32.10054253,36.11209724,1.168,254.4,13,6,1.92
20260609_190003,6/9/2026,50:20.0,32.10054238,36.11208886,0.672,268.86,13,7,1.85
20260609_190003,6/9/2026,50:21.0,32.10054906,36.11208437,0.675,298.86,12,7,2.03
20260609_190003,6/9/2026,50:22.0,32.1005517,36.11207855,0.744,297.75,13,6,1.69
20260609_190003,6/9/2026,50:23.0,32.10056139,36.11207935,0.921,327.75,11,7,1.36
20260609_190003,6/9/2026,50:24.0,32.10056554,36.11208078,0.702,326.24,12,6,1.6
20260609_190003,6/9/2026,50:25.0,32.10057161,36.11208539,0.598,356.24,11,7,1.64
20260609_190003,6/9/2026,50:26.0,32.1005794,36.11208566,0.745,2.33,13,9,1.43
20260609_190003,6/9/2026,50:27.0,32.10058371,36.11208495,0.58,2.1,13,6,1.2
20260609_190003,6/9/2026,50:28.0,32.100592,36.11208401,0.762,352.5,13,6,1.13
20260609_190003,6/9/2026,50:29.0,32.10060103,36.11208489,1.245,10.6,13,6,1.43
20260609_190003,6/9/2026,50:30.0,32.10060801,36.11208531,0.568,6.87,13,8,1.35
20260609_190003,6/9/2026,50:31.0,32.10061988,36.11208484,1.48,352.43,13,8,1.31
20260609_190003,6/9/2026,50:32.0,32.10062642,36.11208782,0.919,14.43,13,7,1.48
20260609_190003,6/9/2026,50:33.0,32.10063396,36.11208611,0.958,352.43,13,9,1.39
20260609_190003,6/9/2026,50:34.0,32.1006477,36.11208528,1.695,357.61,12,6,1.3
20260609_190003,6/9/2026,50:35.0,32.10065557,36.11208628,0.782,4.52,13,7,1.28
20260609_190003,6/9/2026,50:36.0,32.10066633,36.11208686,1.069,1.41,11,7,1.7
20260609_190003,6/9/2026,50:37.0,32.10067346,36.11208752,0.554,8.77,13,9,1.04
20260609_190003,6/9/2026,50:38.0,32.10068692,36.11208795,1.669,0.92,13,9,1
20260609_190003,6/9/2026,50:39.0,32.10070061,36.11208625,1.694,352.89,13,7,1.18
20260609_190003,6/9/2026,50:40.0,32.10070528,36.11208417,0.67,353.23,13,7,1.1
20260609_190003,6/9/2026,50:41.0,32.10071888,36.11208632,1.685,7.23,13,9,1.13
20260609_190003,6/9/2026,50:42.0,32.1007324,36.11208751,1.611,6.3,13,9,1.16
20260609_190003,6/9/2026,50:43.0,32.10074611,36.11208924,1.322,3.45,13,7,1.69
20260609_190003,6/9/2026,50:44.0,32.10075963,36.11208911,1.319,354.9,13,9,1.54
20260609_190003,6/9/2026,50:45.0,32.10077273,36.11209011,1.344,5.52,13,9,1.62
20260609_190003,6/9/2026,50:46.0,32.10078559,36.11208957,1.611,357.1,12,8,1.6
20260609_190003,6/9/2026,50:47.0,32.10079853,36.11208971,1.294,358.6,13,8,1.3
20260609_190003,6/9/2026,50:48.0,32.10081186,36.11209123,1.275,7.05,13,7,1.4
20260609_190003,6/9/2026,50:49.0,32.10082515,36.11209608,1.715,21.05,13,8,1.87
20260609_190003,6/9/2026,50:50.0,32.10083761,36.11210271,1.336,22.13,13,8,1.42
20260609_190003,6/9/2026,50:51.0,32.1008506,36.11210782,1.414,21.54,13,7,1.38
20260609_190003,6/9/2026,50:52.0,32.10086406,36.11210983,1.292,7.54,13,7,1.49
20260609_190003,6/9/2026,50:53.0,32.10087789,36.11210957,1.708,353.54,13,7,1.54
20260609_190003,6/9/2026,50:54.0,32.10089137,36.11211202,1.64,7.54,13,7,1.38
20260609_190003,6/9/2026,50:55.0,32.10089684,36.11211289,0.505,5.33,12,8,1.34
20260609_190003,6/9/2026,50:56.0,32.10090668,36.11210779,0.989,343.33,13,6,1.43
20260609_190003,6/9/2026,50:57.0,32.10091973,36.1121107,1.701,5.33,11,8,1.58
20260609_190003,6/9/2026,50:58.0,32.1009327,36.11211175,1.655,1.95,13,8,1.49
20260609_190003,6/9/2026,50:59.0,32.10093161,36.11210681,0.382,2.25,13,6,1.42
20260609_190003,6/9/2026,51:00.0,32.10094449,36.11210992,1.651,15.64,13,8,1.41
20260609_190003,6/9/2026,51:01.0,32.10094846,36.1121083,0.214,20.82,13,8,1.49
20260609_190003,6/9/2026,51:02.0,32.10096143,36.11211018,1.656,6.82,13,8,1.65
20260609_190003,6/9/2026,51:03.0,32.1009752,36.11210843,1.329,353.63,13,8,1.19
20260609_190003,6/9/2026,51:04.0,32.10098837,36.11210953,1.237,2.03,13,6,1.62
20260609_190003,6/9/2026,51:05.0,32.10099945,36.11211201,1.065,6.41,13,7,1.45
20260609_190003,6/9/2026,51:06.0,32.10101226,36.1121138,1.569,9.16,12,6,1.35
20260609_190003,6/9/2026,51:07.0,32.10102603,36.11211616,1.775,4.74,13,7,1.61
20260609_190003,6/9/2026,51:08.0,32.10103769,36.11212036,1.496,13.77,13,8,1.58
20260609_190003,6/9/2026,51:09.0,32.10105144,36.11212214,1.464,9.03,13,6,1.65
20260609_190003,6/9/2026,51:10.0,32.10106397,36.11212776,1.731,18.64,13,9,1.22
20260609_190003,6/9/2026,51:11.0,32.1010633,36.1121255,0.428,20.45,11,7,1.53
20260609_190003,6/9/2026,51:12.0,32.10107638,36.11212781,1.385,12.38,12,9,1.29
20260609_190003,6/9/2026,51:13.0,32.10108956,36.11212995,1.289,2.84,11,7,1.36
20260609_190003,6/9/2026,51:14.0,32.10110307,36.1121275,1.711,349.92,13,9,1.5
20260609_190003,6/9/2026,51:15.0,32.10111579,36.11212985,1.549,3.92,13,9,1.31
20260609_190003,6/9/2026,51:16.0,32.10112857,36.1121316,1.672,5,13,9,1.35
20260609_190003,6/9/2026,51:17.0,32.10114224,36.11213385,1.406,5.05,13,9,1.29
20260609_190003,6/9/2026,51:18.0,32.10115519,36.11213399,1.208,358.23,13,10,1.49
20260609_190003,6/9/2026,51:19.0,32.10116864,36.11213654,1.311,12.23,13,8,1.32
20260609_190003,6/9/2026,51:20.0,32.10118148,36.1121393,1.315,9.37,13,10,1.28
20260609_190003,6/9/2026,51:21.0,32.10119979,36.11214069,1.828,8.52,13,9,1.42
20260609_190003,6/9/2026,51:22.0,32.10121327,36.11213833,1.691,353.14,12,8,1.35
20260609_190003,6/9/2026,51:23.0,32.10122226,36.11214631,1.053,23.14,13,6,1.17
20260609_190003,6/9/2026,51:24.0,32.10123275,36.11214575,1.285,1.14,13,9,1.45
20260609_190003,6/9/2026,51:25.0,32.10124017,36.11214773,0.708,10.23,13,7,1.12
20260609_190003,6/9/2026,51:26.0,32.10125729,36.11214759,2.001,356.84,13,6,1.3
20260609_190003,6/9/2026,51:27.0,32.10127089,36.11215064,1.404,13.71,13,7,1.5
20260609_190003,6/9/2026,51:28.0,32.10128701,36.11215169,1.603,2.57,13,7,1.82
20260609_190003,6/9/2026,51:29.0,32.10130237,36.11214826,1.933,353.43,13,8,1.62
20260609_190003,6/9/2026,51:30.0,32.10131488,36.11215165,1.621,14.47,12,7,1.52
20260609_190003,6/9/2026,51:31.0,32.1013323,36.11215019,1.834,358.32,13,8,1.8
20260609_190003,6/9/2026,51:32.0,32.10135116,36.11215028,1.926,359.23,13,9,1.5
20260609_190003,6/9/2026,51:33.0,32.10136875,36.11215501,2.125,14.45,11,8,1.52
20260609_190003,6/9/2026,51:34.0,32.10138076,36.11215183,1.189,352.69,13,8,1.59
20260609_190003,6/9/2026,51:35.0,32.1013955,36.11215464,1.891,7.17,13,9,1.53
20260609_190003,6/9/2026,51:36.0,32.10141452,36.11215812,1.98,7.3,13,6,1.12
20260609_190003,6/9/2026,51:37.0,32.10142816,36.112153,1.705,345.3,13,7,1.43
20260609_190003,6/9/2026,51:38.0,32.10144578,36.11215442,2.155,6.15,12,9,1.16
20260609_190003,6/9/2026,51:39.0,32.10146194,36.11215617,1.588,6.91,13,6,1.52
20260609_190003,6/9/2026,51:40.0,32.10147712,36.11216163,1.911,18.45,13,8,1.17
20260609_190003,6/9/2026,51:41.0,32.1014945,36.11216006,1.822,356.45,13,7,1.26
20260609_190003,6/9/2026,51:42.0,32.10151292,36.11215803,1.849,353.71,12,8,1.32
20260609_190003,6/9/2026,51:43.0,32.10152849,36.11216386,1.658,15.71,13,6,1.54
20260609_190003,6/9/2026,51:44.0,32.10154478,36.11217122,1.776,21.61,13,9,1.41
20260609_190003,6/9/2026,51:45.0,32.10155856,36.11216903,1.447,359.61,11,8,1.38
20260609_190003,6/9/2026,51:46.0,32.10157669,36.11217135,1.812,359.39,13,7,1.44
20260609_190003,6/9/2026,51:47.0,32.10159505,36.11217585,1.98,12.99,13,9,1.11
20260609_190003,6/9/2026,51:48.0,32.10161393,36.11217888,1.962,12.2,13,9,1.27
20260609_190003,6/9/2026,51:49.0,32.10162837,36.11217743,1.477,352,13,7,1.25
20260609_190003,6/9/2026,51:50.0,32.10164474,36.11218137,1.722,11.05,13,7,1.33
20260609_190003,6/9/2026,51:51.0,32.10166264,36.11218136,1.801,2.82,11,6,1.49
20260609_190003,6/9/2026,51:52.0,32.10167834,36.11218373,1.897,5,13,6,1.23
20260609_190003,6/9/2026,51:53.0,32.10169729,36.1121866,1.891,4.56,13,7,1.06
20260609_190003,6/9/2026,51:54.0,32.10171069,36.11219049,1.35,12.88,11,8,1.45
20260609_190003,6/9/2026,51:55.0,32.10172979,36.11219198,1.956,0,13,8,1.44
20260609_190003,6/9/2026,51:56.0,32.10174683,36.11219035,2.095,357.1,13,7,1.6
20260609_190003,6/9/2026,51:57.0,32.10176525,36.11219236,1.886,5.4,13,6,1.42
20260609_190003,6/9/2026,51:58.0,32.10178204,36.11219492,1.778,5.6,13,6,1.2
20260609_190003,6/9/2026,51:59.0,32.10180032,36.11219541,2.179,356.82,13,8,1.12
20260609_190003,6/9/2026,52:00.0,32.10181895,36.11219462,1.919,359.27,12,6,1.41
20260609_190003,6/9/2026,52:01.0,32.10183399,36.11219649,1.525,4.17,13,8,1.11
20260609_190003,6/9/2026,52:02.0,32.10184826,36.1121973,1.466,357.68,13,8,1.4
20260609_190003,6/9/2026,52:03.0,32.10186552,36.11219465,2.146,352.92,13,8,1.21
20260609_190003,6/9/2026,52:04.0,32.10187565,36.11219062,1.369,342.12,12,6,1.63
20260609_190003,6/9/2026,52:05.0,32.10188641,36.11218955,1.04,348.52,13,8,1.51
20260609_190003,6/9/2026,52:06.0,32.10190378,36.11218761,1.784,358.86,13,8,1.2
20260609_190003,6/9/2026,52:07.0,32.10192184,36.11218304,1.857,348.66,13,7,1.3
20260609_190003,6/9/2026,52:08.0,32.10193708,36.11218163,1.873,352.34,12,8,1.25
20260609_190003,6/9/2026,52:09.0,32.10195189,36.11217612,1.861,342.68,13,7,1.38
20260609_190003,6/9/2026,52:10.0,32.10196834,36.11216781,1.869,340.02,13,7,1.19
20260609_190003,6/9/2026,52:11.0,32.10198404,36.1121636,1.95,340.86,13,8,1.52
20260609_190003,6/9/2026,52:12.0,32.10199563,36.1121553,1.68,323.69,13,6,1.56
20260609_190003,6/9/2026,52:13.0,32.10201107,36.11215047,1.574,345.69,11,7,1.45
20260609_190003,6/9/2026,52:14.0,32.10202357,36.11214359,1.693,337.05,13,8,1.46
20260609_190003,6/9/2026,52:15.0,32.10203612,36.11213442,1.508,326.23,13,8,1.4
20260609_190003,6/9/2026,52:16.0,32.10205104,36.11212999,1.921,346.11,13,7,1.32
20260609_190003,6/9/2026,52:17.0,32.10206439,36.11212361,1.76,341.28,11,7,1.42
20260609_190003,6/9/2026,52:18.0,32.10207767,36.11211775,1.435,340.33,13,9,1.13
20260609_190003,6/9/2026,52:19.0,32.10209081,36.11211467,1.367,345.51,13,7,1.23
20260609_190003,6/9/2026,52:20.0,32.10210196,36.11210744,1.235,331.7,13,8,1.31
20260609_190003,6/9/2026,52:21.0,32.10211336,36.11210659,1.066,353.7,13,9,1.29
20260609_190003,6/9/2026,52:22.0,32.1021253,36.1121027,1.435,341.94,13,10,0.9
20260609_190003,6/9/2026,52:23.0,32.1021358,36.1121013,1.323,343.97,13,10,0.9
20260609_190003,6/9/2026,52:24.0,32.1021492,36.1121017,1.427,355.83,13,10,0.9
20260609_190003,6/9/2026,52:25.0,32.1021638,36.1121025,1.469,359.07,13,10,0.9
20260609_190003,6/9/2026,52:26.0,32.102174,36.1121048,1.187,4.44,13,10,0.9
20260609_190003,6/9/2026,52:27.0,32.1021845,36.1121065,1.213,7.7,13,10,0.9
20260609_190003,6/9/2026,52:28.0,32.1021962,36.1121082,1.313,12.94,13,10,0.9
20260609_190003,6/9/2026,52:29.0,32.1022068,36.1121113,1.191,17.13,13,9,0.9
20260609_190003,6/9/2026,52:30.0,32.1022173,36.1121147,1.147,19.49,13,10,0.9
20260609_190003,6/9/2026,52:31.0,32.1022275,36.1121185,1.119,20.83,13,9,0.9
20260609_190003,6/9/2026,52:32.0,32.1022395,36.1121225,1.424,19.99,13,9,0.9
20260609_190003,6/9/2026,52:33.0,32.1022487,36.1121273,0.998,19.99,13,9,0.9
20260609_190003,6/9/2026,52:34.0,32.1022673,36.112119,2.492,345.02,13,9,0.9
20260609_190003,6/9/2026,52:35.0,32.1022808,36.112119,1.58,348.45,13,9,0.9
20260609_190003,6/9/2026,52:36.0,32.1022942,36.1121208,1.464,359.18,13,9,0.9
20260609_190003,6/9/2026,52:37.0,32.1023063,36.1121243,1.417,7.1,13,9,0.9
20260609_190003,6/9/2026,52:38.0,32.1023173,36.1121285,1.252,11.77,13,9,0.9
20260609_190003,6/9/2026,52:39.0,32.1023297,36.1121322,1.431,13.51,13,9,0.9
20260609_190003,6/9/2026,52:40.0,32.1023408,36.112136,1.369,13.43,13,9,0.9
20260609_190003,6/9/2026,52:41.0,32.1023515,36.11214,1.345,14.99,13,9,0.9
20260609_190003,6/9/2026,52:42.0,32.1023623,36.1121447,1.34,15.93,13,10,0.9
20260609_190003,6/9/2026,52:43.0,32.102373,36.1121483,1.339,15.23,13,10,0.9
20260609_190003,6/9/2026,52:44.0,32.1023837,36.1121517,1.216,15.42,13,10,0.9
20260609_190003,6/9/2026,52:45.0,32.1023942,36.1121542,1.195,12.19,13,10,0.9
20260609_190003,6/9/2026,52:46.0,32.1024063,36.112154,1.272,6.18,13,10,0.9
20260609_190003,6/9/2026,52:47.0,32.1024178,36.1121528,1.286,355.83,13,10,0.9
20260609_190003,6/9/2026,52:48.0,32.1024302,36.1121517,1.433,354.54,13,9,0.9
20260609_190003,6/9/2026,52:49.0,32.1024428,36.1121517,1.47,357.19,13,8,1.09
20260609_190003,6/9/2026,52:50.0,32.1024553,36.112154,1.481,0.58,13,8,1.09
20260609_190003,6/9/2026,52:51.0,32.102468,36.1121565,1.356,5.37,13,9,0.9
20260609_190003,6/9/2026,52:52.0,32.1024787,36.1121598,1.271,8.58,13,9,0.9
20260609_190003,6/9/2026,52:53.0,32.1024888,36.112162,1.255,7.76,13,9,0.9
20260609_190003,6/9/2026,52:54.0,32.1025022,36.1121645,1.454,8.54,13,9,0.9
